sample_id,true_label,predicted_label,ai_probability,raw_label,raw_score,correct
0,1,1,0.9991698265075684,non-toxic,0.9991698265075684,True
1,0,1,0.9989776611328125,non-toxic,0.9989776611328125,False
2,1,1,0.9992517828941345,non-toxic,0.9992517828941345,True
3,1,1,0.9992517828941345,non-toxic,0.9992517828941345,True
4,0,1,0.998210072517395,non-toxic,0.998210072517395,False
5,0,1,0.9991447925567627,non-toxic,0.9991447925567627,False
6,1,1,0.9992584586143494,non-toxic,0.9992584586143494,True
7,0,1,0.998553454875946,non-toxic,0.998553454875946,False
8,0,1,0.998349666595459,non-toxic,0.998349666595459,False
9,0,1,0.9991458654403687,non-toxic,0.9991458654403687,False
10,0,1,0.998210072517395,non-toxic,0.998210072517395,False
11,0,1,0.9991458654403687,non-toxic,0.9991458654403687,False
12,0,1,0.9991458654403687,non-toxic,0.9991458654403687,False
13,0,1,0.998553454875946,non-toxic,0.998553454875946,False
14,0,1,0.9991447925567627,non-toxic,0.9991447925567627,False
15,0,1,0.998349666595459,non-toxic,0.998349666595459,False
16,1,1,0.9992517828941345,non-toxic,0.9992517828941345,True
17,1,1,0.9992462396621704,non-toxic,0.9992462396621704,True
18,1,1,0.9991698265075684,non-toxic,0.9991698265075684,True
19,0,1,0.998349666595459,non-toxic,0.998349666595459,False
20,1,1,0.9992213249206543,non-toxic,0.9992213249206543,True
21,0,1,0.9988458156585693,non-toxic,0.9988458156585693,False
22,0,1,0.998210072517395,non-toxic,0.998210072517395,False
23,1,1,0.9992608428001404,non-toxic,0.9992608428001404,True
24,0,1,0.9990085959434509,non-toxic,0.9990085959434509,False
25,0,1,0.9990830421447754,non-toxic,0.9990830421447754,False
26,1,1,0.9991698265075684,non-toxic,0.9991698265075684,True
27,1,1,0.9992584586143494,non-toxic,0.9992584586143494,True
28,1,1,0.9992458820343018,non-toxic,0.9992458820343018,True
29,1,1,0.9992608428001404,non-toxic,0.9992608428001404,True
30,1,1,0.9992584586143494,non-toxic,0.9992584586143494,True
31,0,1,0.998349666595459,non-toxic,0.998349666595459,False
32,1,1,0.9991698265075684,non-toxic,0.9991698265075684,True
33,0,1,0.998349666595459,non-toxic,0.998349666595459,False
34,0,1,0.9990085959434509,non-toxic,0.9990085959434509,False
35,0,1,0.9991447925567627,non-toxic,0.9991447925567627,False
36,1,1,0.9992608428001404,non-toxic,0.9992608428001404,True
37,1,1,0.9992591738700867,non-toxic,0.9992591738700867,True
38,1,1,0.9991698265075684,non-toxic,0.9991698265075684,True
39,0,1,0.998349666595459,non-toxic,0.998349666595459,False
40,1,1,0.9992340803146362,non-toxic,0.9992340803146362,True
41,0,1,0.9991458654403687,non-toxic,0.9991458654403687,False
42,0,1,0.999168872833252,non-toxic,0.999168872833252,False
43,0,1,0.9988458156585693,non-toxic,0.9988458156585693,False
44,0,1,0.998349666595459,non-toxic,0.998349666595459,False
45,0,1,0.9989776611328125,non-toxic,0.9989776611328125,False
46,1,1,0.9992591738700867,non-toxic,0.9992591738700867,True
47,1,1,0.9991698265075684,non-toxic,0.9991698265075684,True
48,0,1,0.998349666595459,non-toxic,0.998349666595459,False
49,0,1,0.9989776611328125,non-toxic,0.9989776611328125,False
50,0,1,0.9990085959434509,non-toxic,0.9990085959434509,False
51,0,1,0.998349666595459,non-toxic,0.998349666595459,False
52,1,1,0.9991698265075684,non-toxic,0.9991698265075684,True
53,0,1,0.9991447925567627,non-toxic,0.9991447925567627,False
54,1,1,0.9992462396621704,non-toxic,0.9992462396621704,True
55,0,1,0.9990085959434509,non-toxic,0.9990085959434509,False
56,0,1,0.9989776611328125,non-toxic,0.9989776611328125,False
57,0,1,0.9990085959434509,non-toxic,0.9990085959434509,False
58,1,1,0.9991698265075684,non-toxic,0.9991698265075684,True
59,1,1,0.9992517828941345,non-toxic,0.9992517828941345,True
60,0,1,0.9991458654403687,non-toxic,0.9991458654403687,False
61,0,1,0.9988458156585693,non-toxic,0.9988458156585693,False
62,1,1,0.9992458820343018,non-toxic,0.9992458820343018,True
63,1,1,0.9992213249206543,non-toxic,0.9992213249206543,True
